route stop id,address id,arrival time,departure time,number of orders,weight of orders,quantity of pieces on orders
148201,30762,04/10/2019 15:18,04/10/2019 16:30,1,0,228
100435,235,06/15/2018 07:57,06/15/2018 10:10,3,12528,224
114309,5414,09/14/2018 15:28,09/14/2018 15:48,1,556,1
100257,675,06/14/2018 07:14,06/14/2018 08:28,1,13820,16
149989,107,04/24/2019 10:59,04/24/2019 11:37,1,5676,6
9844,677,09/06/2016 13:09,09/06/2016 14:03,1,1336,100
145289,148,03/27/2019 12:59,03/27/2019 13:28,2,6909,5
170211,724,09/18/2019 11:13,09/18/2019 11:51,2,1678,3
123899,532,11/13/2018 14:19,11/13/2018 14:53,1,29710,183
161324,31854,07/16/2019 09:48,07/16/2019 10:25,1,1200,3
164425,506,08/07/2019 07:07,08/07/2019 07:35,3,7557,9
144202,72,03/25/2019 07:48,03/25/2019 08:28,1,44670,28
164699,1240,08/08/2019 13:21,08/08/2019 13:48,1,3700,-1
39040,249,04/02/2018 08:41,04/02/2018 10:25,1,38455,83
149963,4795,04/24/2019 11:56,04/24/2019 13:02,1,653,3
172522,29860,10/02/2019 10:00,10/02/2019 10:15,1,1277,2
145444,132,03/29/2019 15:35,03/29/2019 16:04,2,33691,3
123166,249,11/08/2018 10:05,11/08/2018 11:08,2,6596,21
7290,25,07/15/2016 13:26,07/15/2016 13:43,2,3663,51
95602,657,05/17/2018 13:37,05/17/2018 14:37,1,5088,4
9514,223,08/29/2016 10:13,08/29/2016 15:19,1,44260,28
124802,183,11/20/2018 14:08,11/20/2018 14:47,1,1690,6
152496,32235,05/10/2019 11:37,05/10/2019 12:47,1,22314,15
163948,5100,08/02/2019 10:48,08/02/2019 12:16,1,5453,6
116283,403,09/28/2018 12:28,09/28/2018 13:26,6,4704,23
123212,371,11/08/2018 13:42,11/08/2018 13:59,2,978,3
164890,701,08/09/2019 08:25,08/09/2019 09:21,1,1261,3
112832,1266,09/05/2018 12:06,09/05/2018 12:52,1,46976,220
165161,38747,08/13/2019 11:15,08/13/2019 12:10,2,6469,42
11465,720,10/06/2016 12:57,10/07/2016 06:40,1,44360,25
103426,5629,07/11/2018 11:21,07/11/2018 11:54,1,6045,24
107922,306,08/09/2018 07:36,08/09/2018 08:19,1,16604,24
120226,159,10/22/2018 11:49,10/22/2018 12:19,2,13143,5
134063,100,01/30/2019 12:12,01/30/2019 13:40,1,22852,52
98181,505,06/04/2018 09:34,06/04/2018 10:08,1,27950,13
116458,1169,10/01/2018 09:20,10/01/2018 10:22,1,3570,15
165820,11003,08/16/2019 11:12,08/16/2019 13:06,1,2418,14
148591,37785,04/16/2019 06:51,04/16/2019 08:11,1,39360,80
110657,73,08/27/2018 11:47,08/27/2018 12:10,1,569,1
166537,28275,08/22/2019 10:40,08/22/2019 11:04,1,3873,20
155349,35000,05/31/2019 08:54,05/31/2019 09:17,1,2080,4
119962,270,10/18/2018 12:40,10/18/2018 13:10,2,46714,43
96592,406,05/24/2018 09:21,05/24/2018 09:54,1,4346,34
97138,32,05/29/2018 16:16,05/29/2018 19:04,1,46386,245
101945,398,06/27/2018 15:13,06/27/2018 15:50,1,6985,40
102340,5004,07/02/2018 08:58,07/02/2018 09:33,2,20721,14
109969,97,08/21/2018 12:14,08/21/2018 13:39,3,17754,22
36233,373,02/13/2018 09:31,02/13/2018 10:21,2,42925,26
129152,1571,12/21/2018 09:16,12/21/2018 11:03,3,16282,14
162483,8370,07/24/2019 13:30,07/24/2019 14:32,1,7400,28
2102,71,03/31/2016 10:21,03/31/2016 11:08,2,750,6
151171,6298,05/02/2019 07:45,05/02/2019 08:23,4,48985,348
4294,681,05/16/2016 13:11,05/16/2016 15:09,5,9253,10
142533,681,03/14/2019 11:13,03/14/2019 12:31,4,29600,57
89910,560,04/12/2018 16:40,04/12/2018 16:55,2,17313,-2
147042,465,04/04/2019 09:50,04/04/2019 11:21,4,38179,30
184626,111,12/19/2019 11:29,12/19/2019 11:32,1,53,1
151037,519,05/01/2019 10:17,05/01/2019 10:47,1,1622,4
95256,108,05/15/2018 13:08,05/15/2018 13:48,1,846,9
175862,41539,10/23/2019 11:01,10/23/2019 11:27,1,980,10
188490,289,01/21/2020 08:22,01/21/2020 08:45,1,7520,2
121032,306,10/25/2018 15:31,10/25/2018 16:31,2,28135,11
127070,1246,12/06/2018 07:26,12/06/2018 09:24,1,5781,6
129961,506,01/04/2019 09:44,01/04/2019 10:07,1,759,6
159596,487,07/01/2019 10:15,07/01/2019 10:48,2,10855,5
146534,31646,04/02/2019 09:24,04/02/2019 09:28,1,2805,36
168486,394,09/06/2019 09:38,09/06/2019 10:50,5,2952,26
175621,869,10/22/2019 14:18,10/22/2019 15:08,4,11816,42
153957,36412,05/21/2019 09:42,05/21/2019 10:03,1,2187,9
130417,724,01/09/2019 11:40,01/09/2019 13:03,6,16370,16
10826,167,09/23/2016 14:19,09/23/2016 15:29,1,8288,15
16325,893,01/17/2017 11:05,01/17/2017 11:35,1,27562,86
97161,560,05/29/2018 14:58,05/29/2018 16:25,1,37269,56
156650,1490,06/10/2019 11:57,06/10/2019 12:11,1,0,2
177395,38333,11/01/2019 08:32,11/01/2019 08:36,1,51,2
93008,19,05/01/2018 15:13,05/01/2018 15:44,1,2713,9
16029,207,01/13/2017 13:55,01/13/2017 14:00,1,905,11
91943,27,04/23/2018 11:45,04/23/2018 13:29,1,5540,5
106748,4,08/01/2018 09:19,08/01/2018 11:43,2,45330,22
155098,6024,05/30/2019 12:33,05/30/2019 13:32,1,11210,41
160812,30762,07/11/2019 10:22,07/11/2019 12:36,1,41500,291
160951,758,07/12/2019 11:13,07/12/2019 11:31,2,1238,4
157362,406,06/17/2019 08:04,06/17/2019 08:50,3,8489,38
109369,91,08/17/2018 11:52,08/17/2018 12:39,1,11116,14
124237,181,11/15/2018 08:25,11/15/2018 10:21,1,2080,4
188283,1588,01/17/2020 10:55,01/17/2020 11:19,1,7425,10
175957,32,10/23/2019 17:43,10/23/2019 18:20,1,24890,148
6128,334,06/22/2016 14:30,06/22/2016 15:40,1,1955,2
142816,27,03/15/2019 09:14,03/15/2019 10:39,1,9786,9
101743,194,06/26/2018 11:08,06/26/2018 12:15,1,16320,40
177590,28635,11/04/2019 13:28,11/04/2019 13:49,2,2194,5
96719,842,05/24/2018 11:29,05/24/2018 11:57,2,7558,11
143718,36115,03/20/2019 10:03,03/20/2019 10:35,1,11140,150
176104,97,10/24/2019 08:44,10/24/2019 10:35,1,47840,15
166159,41171,08/20/2019 12:14,08/20/2019 12:52,1,7927,20
121113,289,10/25/2018 15:43,10/25/2018 16:02,1,10218,10
97988,869,06/01/2018 07:07,06/01/2018 08:36,1,5581,36
115020,29407,09/19/2018 13:37,09/19/2018 14:12,2,12560,7
115954,255,09/26/2018 08:38,09/26/2018 08:45,2,8222,17
154952,32,05/29/2019 16:44,05/29/2019 18:32,4,34440,98
101374,28922,06/22/2018 11:45,06/22/2018 12:21,1,0,6
150578,52,04/29/2019 12:13,04/29/2019 12:43,1,1941,9
119678,95,10/17/2018 12:33,10/17/2018 12:51,1,17464,74
164894,81,08/09/2019 10:14,08/09/2019 10:29,1,164,2
171219,407,09/25/2019 07:48,09/25/2019 08:18,1,15062,12
148106,774,04/10/2019 10:24,04/10/2019 10:37,1,2940,2
165267,32,08/13/2019 14:28,08/13/2019 15:29,3,17740,140
96518,259,05/23/2018 13:58,05/23/2018 14:20,2,10905,23
120719,134,10/23/2018 09:15,10/23/2018 23:45,1,31007,87
37958,217,03/14/2018 09:48,03/14/2018 10:47,1,23432,68
145778,34281,03/29/2019 10:29,03/29/2019 11:40,1,19863,9
101546,625,06/25/2018 11:39,06/25/2018 13:24,2,23368,33
123299,35943,11/09/2018 08:57,11/09/2018 10:40,1,47935,33
171590,5232,09/26/2019 12:36,09/26/2019 13:40,5,4223,18
117884,1093,10/05/2018 10:23,10/05/2018 10:29,1,716,7
165577,40886,08/15/2019 06:00,08/15/2019 06:37,1,11800,70
119109,289,10/12/2018 13:09,10/12/2018 14:59,1,5718,2
35987,30758,02/08/2018 09:31,02/08/2018 10:12,1,474,2
131228,36115,01/15/2019 07:04,01/15/2019 07:23,1,1700,50
176653,869,10/29/2019 11:05,10/29/2019 12:17,3,5256,9
150195,30918,04/25/2019 10:20,04/25/2019 10:30,1,804,2
160564,61,07/10/2019 09:06,07/10/2019 09:50,1,13200,20
134017,52,01/31/2019 07:33,01/31/2019 08:16,1,1667,58
140054,408,03/04/2019 08:42,03/04/2019 09:12,1,2205,1
104741,5004,07/18/2018 11:00,07/18/2018 11:53,1,2280,4
89516,689,04/10/2018 13:34,04/10/2018 14:09,2,9080,16
182457,40708,12/06/2019 10:20,12/06/2019 10:41,1,3295,5
35580,943,02/01/2018 12:05,02/01/2018 12:45,1,2477,24
36243,200,02/13/2018 12:33,02/13/2018 13:13,2,14400,28
98103,97,06/04/2018 11:53,06/04/2018 12:25,3,11167,22
161026,291,07/12/2019 08:21,07/12/2019 10:00,2,28700,15
168860,886,09/09/2019 13:17,09/09/2019 14:02,2,35724,14
134400,743,02/01/2019 08:47,02/01/2019 09:14,1,362,2
94838,145,05/11/2018 09:43,05/11/2018 11:04,1,1586,14
96627,307,05/24/2018 11:40,05/24/2018 12:17,1,5336,5
174866,36849,10/16/2019 08:52,10/16/2019 09:30,1,2148,40
184173,943,12/17/2019 13:05,12/17/2019 14:52,1,8020,71
185493,403,12/30/2019 14:05,12/30/2019 14:52,1,1430,1
138115,61,02/21/2019 09:29,02/21/2019 10:38,2,12130,11
139678,406,03/01/2019 09:09,03/01/2019 10:03,1,3690,15
97912,5,05/31/2018 14:52,05/31/2018 15:08,1,594,3
145153,541,03/27/2019 06:54,03/27/2019 07:32,1,30520,8
172699,404,10/03/2019 08:25,10/03/2019 08:40,1,268,3
111489,210,08/30/2018 15:56,08/30/2018 16:57,1,1704,4
115765,291,09/25/2018 08:39,09/25/2018 09:05,2,16350,11
119423,74,10/16/2018 06:42,10/16/2018 07:18,1,9400,2
128718,5491,12/18/2018 10:26,12/18/2018 11:03,1,8493,18
175262,97,10/18/2019 13:03,10/18/2019 14:07,1,45021,17
148259,145,04/11/2019 13:04,04/11/2019 13:35,4,7749,30
1682,147,03/22/2016 08:09,03/22/2016 08:49,2,2970,6
39229,31646,04/17/2018 11:03,04/17/2018 12:12,1,24048,380
96678,195,05/24/2018 15:30,05/24/2018 16:20,5,5660,24
161336,7788,07/16/2019 08:52,07/16/2019 10:24,1,3040,6
103551,5414,07/12/2018 09:41,07/12/2018 10:30,1,3615,16
153456,165,05/17/2019 06:29,05/17/2019 07:12,1,916,2
34476,30051,01/12/2018 14:02,01/12/2018 14:29,1,9000,4
1366,84,03/16/2016 09:25,03/16/2016 10:09,1,10693,91
101813,943,06/26/2018 11:29,06/26/2018 12:04,1,4833,35
113075,1571,09/06/2018 09:35,09/06/2018 10:51,4,33686,81
170390,1270,09/20/2019 08:06,09/20/2019 08:33,1,2046,2
180454,72,11/21/2019 15:12,11/21/2019 16:00,1,25462,22
145471,181,03/28/2019 11:05,03/28/2019 11:40,1,1250,6
25734,647,07/24/2017 13:53,07/24/2017 13:55,2,2242,2
107821,943,08/09/2018 13:13,08/09/2018 14:40,1,7974,43
6380,282,06/28/2016 14:04,06/28/2016 15:03,2,44267,35
129278,32,12/27/2018 13:21,12/27/2018 14:58,1,33571,21
148639,28870,04/15/2019 12:48,04/15/2019 13:05,1,3044,12
161600,527,07/17/2019 11:25,07/17/2019 13:06,3,18387,79
176988,1041,10/30/2019 12:39,10/30/2019 13:08,1,9383,4
178510,300,11/11/2019 12:20,11/11/2019 12:32,2,214,2
181638,157,12/03/2019 09:32,12/03/2019 10:00,1,3615,51
182403,28806,12/06/2019 08:58,12/06/2019 09:56,1,1530,5
38169,5900,03/16/2018 09:40,03/16/2018 09:46,1,26453,131
138900,560,02/26/2019 14:07,02/26/2019 17:00,2,45930,5
94025,291,05/08/2018 13:41,05/08/2018 14:24,3,12847,46
182679,29028,12/09/2019 09:18,12/09/2019 09:39,1,1520,2
113609,71,09/11/2018 10:09,09/11/2018 11:41,1,13512,300
117041,121,10/01/2018 09:10,10/01/2018 09:22,1,480,1
185727,29407,01/02/2020 12:17,01/02/2020 16:00,1,28,1
182916,1192,12/10/2019 09:59,12/10/2019 10:20,3,4081,35
150361,3008,04/26/2019 16:05,04/26/2019 16:44,2,6028,26
151372,6273,05/03/2019 06:00,05/03/2019 07:49,1,1245,5
96516,943,05/23/2018 15:04,05/23/2018 15:43,1,8296,43
115063,342,09/19/2018 11:33,09/19/2018 12:30,1,9049,11
179645,249,11/18/2019 12:34,11/18/2019 13:53,2,18415,34
135831,259,02/11/2019 08:12,02/11/2019 08:36,1,425,2
178777,8344,11/12/2019 16:06,11/12/2019 16:32,1,1780,3
39108,210,04/02/2018 09:43,04/02/2018 15:02,1,13013,131
120876,35793,10/24/2018 09:09,10/24/2018 09:28,1,1860,2
110702,869,08/27/2018 07:24,08/27/2018 15:30,7,8400,182
106617,1305,08/01/2018 11:20,08/01/2018 12:45,1,11549,6
178208,45,11/07/2019 09:45,11/07/2019 10:40,1,1398,12
111163,230,08/30/2018 13:06,08/30/2018 14:05,4,7015,11
126881,95,12/05/2018 13:04,12/05/2018 13:19,1,2100,10
128832,1041,12/19/2018 12:15,12/19/2018 13:04,1,353,1
129057,34581,12/20/2018 12:57,12/20/2018 14:36,1,27160,33
96550,5406,05/24/2018 10:23,05/24/2018 12:05,1,14211,60
137676,1558,02/19/2019 08:53,02/19/2019 09:25,1,3194,3
187013,2786,01/10/2020 07:32,01/10/2020 08:09,2,6832,12
157272,1032,06/13/2019 12:31,06/13/2019 14:04,4,43629,270
89087,300,04/09/2018 12:42,04/09/2018 13:47,2,46757,81
108940,256,08/15/2018 12:05,08/15/2018 12:51,1,5034,3
166867,506,08/26/2019 07:54,08/26/2019 08:29,3,10220,15
151381,166,05/06/2019 08:28,05/06/2019 08:30,4,3689,6
181750,4581,12/03/2019 10:23,12/03/2019 10:59,1,619,7
156824,194,06/11/2019 13:14,06/11/2019 13:31,2,1246,2
130811,409,01/11/2019 10:58,01/11/2019 11:31,1,11035,378
103947,311,07/13/2018 14:20,07/13/2018 16:14,3,12462,11
113856,238,09/13/2018 12:32,09/13/2018 13:32,7,17852,52
131266,684,01/15/2019 17:33,01/15/2019 18:12,1,1269,1
153649,103,05/20/2019 10:13,05/20/2019 11:54,2,6881,30
166953,226,08/26/2019 08:38,08/26/2019 08:54,2,1333,5
2318,5491,04/05/2016 12:05,04/05/2016 13:22,1,6801,14
164746,132,08/08/2019 11:59,08/08/2019 13:17,1,5618,3
95492,62,05/16/2018 11:10,05/16/2018 12:10,1,6874,60
172489,132,10/02/2019 11:12,10/02/2019 12:03,2,2625,2
1502,5525,03/18/2016 10:15,03/18/2016 10:42,2,4140,2
164550,40856,08/07/2019 13:46,08/08/2019 11:01,1,754,1
130699,734,01/10/2019 12:43,01/10/2019 13:11,4,12023,16
166370,40757,08/21/2019 10:42,08/21/2019 11:18,3,500,4
2754,1036,04/13/2016 09:34,04/13/2016 10:28,1,5898,90
144515,174,03/25/2019 08:10,03/25/2019 09:07,1,24334,71
158242,32,06/21/2019 12:51,06/21/2019 14:29,1,49534,40
121707,2812,10/30/2018 10:09,10/30/2018 11:09,1,700,1
8393,1,08/05/2016 08:03,08/05/2016 11:59,3,43966,59
161308,465,07/16/2019 12:06,07/16/2019 13:35,1,29511,12
162956,291,07/29/2019 08:19,07/29/2019 08:47,1,43390,14
176096,37863,10/25/2019 08:44,10/25/2019 09:04,1,663,3
155207,1215,05/30/2019 07:59,05/30/2019 08:17,1,10434,19
117035,663,10/01/2018 13:18,10/01/2018 13:37,2,425,6
38474,106,03/22/2018 10:52,03/22/2018 11:22,2,6805,5
105975,68,07/26/2018 12:22,07/26/2018 13:35,1,2397,17
120726,5629,10/23/2018 08:00,10/23/2018 09:00,3,29591,128
131347,769,01/16/2019 13:57,01/16/2019 15:08,7,27014,46
147231,37094,04/04/2019 10:29,04/04/2019 11:09,2,5005,121
11481,108,10/06/2016 09:57,10/06/2016 11:31,2,3326,29
10051,1735,09/09/2016 10:43,09/09/2016 12:48,1,1166,4
148403,221,04/12/2019 08:55,04/12/2019 10:37,1,14246,48
178230,230,11/07/2019 07:45,11/07/2019 08:33,3,6550,36
36002,446,02/08/2018 12:12,02/08/2018 15:15,2,29393,18
103642,56,07/12/2018 14:10,07/12/2018 14:46,2,24420,18
152712,5280,05/15/2019 10:54,05/15/2019 11:19,1,46750,29
143432,32,03/19/2019 15:41,03/19/2019 16:31,2,16200,8
175873,42150,10/23/2019 14:09,10/23/2019 14:34,1,3850,1
34997,333,01/23/2018 10:29,01/23/2018 10:53,7,17958,21
159576,29297,07/01/2019 12:53,07/01/2019 13:51,1,1814,2
188257,38463,01/17/2020 12:48,01/17/2020 13:34,1,1891,10
140000,167,03/04/2019 13:02,03/04/2019 13:42,2,2217,3
128722,5181,12/18/2018 09:01,12/18/2018 09:33,4,5407,17
156838,371,06/11/2019 08:30,06/11/2019 09:30,1,32930,85
169224,1571,09/12/2019 08:50,09/12/2019 08:58,1,207,2
1077,160,03/09/2016 11:19,03/10/2016 06:22,2,4011,8
122778,6327,11/06/2018 10:23,11/06/2018 11:56,1,37750,21
1009,985,03/08/2016 07:19,03/08/2016 11:16,1,3944,17
124417,689,11/16/2018 13:04,11/16/2018 14:58,1,28300,7
156804,505,06/11/2019 08:19,06/11/2019 09:03,1,44012,32
168670,1778,09/09/2019 08:26,09/09/2019 09:05,1,447,1
123628,673,11/12/2018 06:58,11/12/2018 08:15,2,23160,55
126242,270,11/29/2018 13:34,11/29/2018 13:56,1,20100,6
166724,394,08/23/2019 08:48,08/23/2019 09:59,4,24887,22
175292,37246,10/18/2019 13:47,10/18/2019 16:30,1,500,2
131520,259,01/17/2019 08:07,01/17/2019 08:53,1,24233,11
161411,37363,07/16/2019 13:41,07/16/2019 14:10,1,5215,12
131274,1775,01/15/2019 12:05,01/15/2019 12:40,1,3369,2
155875,1160,06/05/2019 12:30,06/05/2019 13:52,2,2192,18
38305,217,03/20/2018 09:07,03/20/2018 10:02,1,1825,17
143572,4851,03/21/2019 08:12,03/21/2019 08:40,2,21533,9
159900,621,07/03/2019 11:34,07/03/2019 12:20,1,4844,11
95113,150,05/15/2018 13:50,05/15/2018 14:34,2,3832,3
109296,517,08/17/2018 07:18,08/17/2018 07:58,1,5595,7
128909,6301,12/20/2018 09:38,12/20/2018 10:31,3,6485,20
160008,5232,07/03/2019 11:38,07/03/2019 13:38,4,7251,22
2215,265,04/04/2016 12:01,04/04/2016 14:25,1,1290,0
150787,289,05/01/2019 07:25,05/01/2019 07:39,1,1715,2
111965,32579,09/04/2018 11:46,09/04/2018 14:26,2,26322,36
153988,270,05/21/2019 08:42,05/21/2019 11:21,3,13676,7
155832,72,06/04/2019 08:26,06/04/2019 09:38,1,831,1
162931,30994,07/26/2019 12:43,07/26/2019 13:58,3,35115,28
165792,221,08/16/2019 10:50,08/16/2019 11:34,4,22631,11
131429,217,01/16/2019 10:21,01/16/2019 12:30,1,40800,68
167155,6327,08/28/2019 16:17,08/28/2019 16:28,1,817,1
137666,209,02/20/2019 10:04,02/20/2019 10:20,1,531,2
151436,86,05/06/2019 09:04,05/06/2019 10:16,3,30810,23
118843,29773,10/11/2018 14:49,10/11/2018 15:17,1,2850,4
148444,1040,04/12/2019 07:43,04/12/2019 07:55,1,556,4
178232,1255,11/07/2019 09:56,11/07/2019 11:50,2,8730,8
143363,465,03/19/2019 09:39,03/19/2019 10:28,3,0,53
150803,39057,04/30/2019 09:53,04/30/2019 10:20,1,2884,10
153530,99,05/17/2019 08:35,05/17/2019 09:19,1,3389,3
161560,167,07/17/2019 11:18,07/17/2019 12:12,2,3030,26
106686,5629,08/01/2018 05:26,08/01/2018 07:17,1,22371,13
111017,300,08/28/2018 09:35,08/28/2018 11:27,1,40750,27
126753,282,12/04/2018 10:39,12/04/2018 11:07,1,12626,77
138292,53,02/25/2019 10:25,02/25/2019 14:17,4,17080,14
96360,17,05/23/2018 12:23,05/23/2018 12:49,1,13223,40
98536,221,06/05/2018 14:33,06/05/2018 15:18,1,16816,40
186820,32,01/08/2020 15:59,01/08/2020 16:47,1,1140,1
91188,625,04/18/2018 08:29,04/18/2018 09:06,1,3764,12
139304,340,02/27/2019 13:28,02/27/2019 13:56,1,170,10
96000,7740,05/21/2018 16:36,05/21/2018 17:00,2,5190,19
35577,300,02/01/2018 12:56,02/01/2018 14:14,5,14356,80
128024,560,12/13/2018 10:49,12/13/2018 14:50,2,4308,14
104785,439,07/18/2018 14:55,07/18/2018 15:40,1,5256,9
143567,774,03/26/2019 09:05,03/26/2019 09:29,1,5097,46
167888,41258,09/03/2019 14:10,09/03/2019 14:37,1,4018,20
121031,147,10/25/2018 09:27,10/25/2018 09:58,1,347,4
167228,33061,08/28/2019 08:12,08/28/2019 09:07,1,309,3
165341,270,08/14/2019 07:29,08/14/2019 08:31,5,48660,97
5580,382,06/10/2016 13:45,06/10/2016 15:32,3,19180,-4
144524,5181,03/25/2019 15:44,03/25/2019 16:22,1,25732,41
158528,408,06/25/2019 07:55,06/25/2019 08:55,1,47810,21
33406,32,12/20/2017 15:56,12/20/2017 17:46,1,13920,54
113081,103,09/06/2018 09:44,09/06/2018 14:26,2,4213,20
8556,541,08/09/2016 10:54,08/09/2016 13:05,1,12799,5
38148,9,03/16/2018 13:17,03/16/2018 13:38,1,499,9
104158,454,07/16/2018 12:34,07/16/2018 13:06,1,7426,61
174202,5232,10/11/2019 14:40,10/11/2019 15:53,2,3068,16
126012,205,11/28/2018 09:25,11/28/2018 10:00,2,4091,6
173117,128,10/08/2019 13:29,10/08/2019 13:59,3,3237,20
99747,1571,06/12/2018 08:58,06/12/2018 09:16,2,1042,12
136525,465,02/13/2019 12:29,02/13/2019 13:40,1,31103,33
125187,121,11/26/2018 09:14,11/26/2018 09:41,2,8210,14
107778,34187,08/08/2018 07:09,08/08/2018 08:00,1,11107,46
128907,1571,12/20/2018 13:27,12/20/2018 14:56,1,5049,52
94937,1169,05/18/2018 08:58,05/18/2018 09:59,2,7113,31
149754,34581,04/23/2019 12:27,04/23/2019 14:43,1,4853,3
167844,71,09/04/2019 10:36,09/04/2019 14:35,2,2291,39
36624,194,02/20/2018 09:27,02/20/2018 09:52,1,3750,3
187315,724,01/13/2020 10:48,01/13/2020 11:20,3,4977,6
37210,7788,03/01/2018 11:24,03/01/2018 11:56,1,5683,57
181074,93,11/26/2019 10:12,11/26/2019 10:44,1,2160,2
90080,32076,04/13/2018 08:17,04/13/2018 09:36,3,1921,7
151966,30762,05/08/2019 10:53,05/08/2019 12:04,1,33636,128
36889,261,02/23/2018 08:53,02/23/2018 09:26,1,4742,100
37208,73,03/01/2018 09:56,03/01/2018 11:38,7,28796,123
104780,28022,07/18/2018 16:53,07/18/2018 17:30,2,5238,5
133102,37277,01/25/2019 08:50,01/25/2019 09:55,1,17935,2
156507,34281,06/11/2019 08:28,06/11/2019 09:14,1,43497,22
92566,261,04/30/2018 11:08,04/30/2018 11:38,1,10199,42
148251,71,04/11/2019 07:20,04/11/2019 09:42,9,22324,47
35763,49,02/05/2018 09:14,02/05/2018 10:20,3,15003,138
105159,33899,07/23/2018 08:45,07/23/2018 09:55,1,8388,54
157981,920,06/19/2019 12:33,06/19/2019 13:41,1,3508,24
35906,174,02/07/2018 10:36,02/07/2018 11:58,3,5076,21
99468,70,06/11/2018 09:30,06/11/2018 09:48,2,13145,5
188492,144,01/20/2020 07:02,01/20/2020 07:45,1,1492,16
149797,5091,04/23/2019 09:10,04/23/2019 09:23,1,1410,7
153290,36115,05/16/2019 09:53,05/16/2019 10:26,1,6800,100
179978,40395,11/19/2019 07:34,11/19/2019 07:49,1,2702,33
162097,5629,07/22/2019 14:22,07/22/2019 14:35,1,2270,2
12250,85,10/21/2016 10:09,10/21/2016 14:48,3,4171,13
131248,468,01/15/2019 09:38,01/15/2019 10:10,1,5371,2
132724,53,01/23/2019 08:06,01/23/2019 10:22,2,36153,15
163615,40180,08/01/2019 14:49,08/01/2019 16:54,1,18470,36
168819,41485,09/09/2019 11:55,09/09/2019 14:53,2,28199,91
128959,6273,12/20/2018 07:57,12/20/2018 09:35,4,13289,23
154587,72,05/24/2019 13:04,05/24/2019 13:37,2,5050,12
174670,4,10/15/2019 09:54,10/15/2019 10:30,3,4858,16
98229,1490,06/04/2018 11:53,06/04/2018 12:19,1,41240,196
156190,86,06/06/2019 10:21,06/06/2019 10:39,1,3742,20
137690,734,02/19/2019 09:25,02/19/2019 09:56,1,7504,2
122589,560,11/06/2018 12:17,11/06/2018 12:58,2,14688,18
104231,194,07/16/2018 07:24,07/16/2018 07:46,2,2532,4
117304,1255,10/02/2018 09:43,10/02/2018 09:59,1,1140,1
166522,41216,08/22/2019 15:54,08/22/2019 16:32,1,20520,6
184733,37487,12/20/2019 06:20,12/20/2019 07:02,1,312,1
1542,5515,03/18/2016 08:32,03/18/2016 09:22,1,3040,4
8613,5439,08/10/2016 12:57,08/10/2016 13:27,3,22561,17
187118,446,01/13/2020 08:21,01/13/2020 09:08,1,3040,2
180235,91,11/20/2019 09:58,11/20/2019 10:21,1,6551,10
99644,1214,06/13/2018 11:45,06/13/2018 13:25,1,10510,16
148492,230,04/12/2019 08:10,04/12/2019 09:03,5,20196,36
165390,28275,08/14/2019 10:34,08/14/2019 13:01,3,2760,50
8327,3061,08/04/2016 10:49,08/04/2016 11:58,1,35718,50
101580,264,06/25/2018 08:37,06/25/2018 11:12,2,3279,35
35766,394,02/05/2018 07:42,02/05/2018 08:03,1,3672,9
162332,1246,07/23/2019 14:06,07/23/2019 14:35,1,21881,21
37884,455,03/13/2018 08:37,03/13/2018 14:14,1,16695,23
95859,284,05/18/2018 16:06,05/18/2018 17:34,1,1590,1
129218,81,12/27/2018 08:21,12/27/2018 08:40,1,860,11
166667,179,08/23/2019 13:06,08/23/2019 13:48,3,11146,9
182028,160,12/04/2019 13:12,12/04/2019 13:43,1,5041,2
110146,990,08/22/2018 12:15,08/22/2018 13:16,2,11274,2
36400,403,02/15/2018 13:30,02/15/2018 17:59,1,1423,16
107257,381,08/03/2018 08:30,08/03/2018 10:08,2,5070,3
8474,70,08/08/2016 08:47,08/08/2016 12:03,1,47250,27
152429,99,05/10/2019 12:45,05/10/2019 13:09,1,10422,14
98993,406,06/07/2018 09:03,06/07/2018 09:24,5,3941,85
138598,5508,02/25/2019 09:45,02/25/2019 10:01,2,17448,37
95571,724,05/17/2018 09:45,05/17/2018 10:54,2,10258,5
175261,6327,10/18/2019 14:28,10/18/2019 15:33,1,41701,86
99528,879,06/11/2018 09:35,06/11/2018 09:56,2,1960,25
137035,1341,02/15/2019 10:01,02/15/2019 10:30,2,4856,2
161865,410,07/19/2019 13:19,07/19/2019 13:30,1,11280,3
115771,1076,09/25/2018 10:54,09/25/2018 11:02,1,898,3
37197,1549,03/01/2018 15:03,03/01/2018 15:40,1,2998,1
89904,31793,04/12/2018 11:22,04/12/2018 11:42,1,1140,1
113214,147,09/07/2018 13:56,09/07/2018 14:16,2,2077,4
99478,431,06/11/2018 11:00,06/11/2018 11:22,1,1715,1
168455,8219,09/06/2019 13:19,09/06/2019 13:49,1,2489,8
165709,40395,08/15/2019 11:36,08/15/2019 12:02,3,13872,77
144547,11,03/25/2019 13:51,03/25/2019 14:08,2,5832,2
10751,5406,09/22/2016 09:50,09/22/2016 12:36,1,2891,3
167223,8370,08/28/2019 09:11,08/28/2019 12:25,1,5760,24
187420,27,01/13/2020 06:31,01/13/2020 07:20,1,3278,1
166022,532,08/19/2019 09:01,08/19/2019 09:37,1,2310,4
922,261,03/04/2016 08:36,03/04/2016 09:03,1,360,5
